,custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,id
5944,35.0,services,single,basic.9y,no,no,no,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,5945
3731,,technician,single,university.degree,no,yes,yes,cellular,oct,wed,2,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,999.0,0,no,3732
2690,38.0,technician,single,high.school,unknown,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,2691
3330,36.0,admin.,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,3331
3905,48.0,entrepreneur,married,unknown,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,3906
2277,31.0,blue-collar,single,,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,2278
1144,41.0,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,1145
5675,49.0,management,married,university.degree,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,5676
2292,27.0,technician,married,university.degree,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,2293
6639,30.0,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,6640
286,49.0,entrepreneur,married,university.degree,no,no,yes,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,287
1160,51.0,technician,divorced,professional.course,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,999.0,0,no,1161
3846,31.0,technician,married,high.school,unknown,no,no,telephone,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,3847
2672,46.0,technician,divorced,basic.4y,unknown,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,2673
849,34.0,blue-collar,married,,unknown,no,no,cellular,may,,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,1,no,850
7936,42.0,management,single,university.degree,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,999.0,0,yes,7937
1222,31.0,admin.,divorced,high.school,no,no,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1223
4975,49.0,admin.,married,,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no,4976
3741,34.0,unemployed,married,high.school,no,yes,yes,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,3742
1415,36.0,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,1416
235,28.0,blue-collar,single,basic.9y,no,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,999.0,0,no,236
2123,25.0,blue-collar,single,,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,2124
3482,,admin.,married,university.degree,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,3483
2764,32.0,management,married,university.degree,unknown,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,2765
7407,25.0,student,single,high.school,no,no,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,yes,7408
6365,50.0,blue-collar,married,basic.6y,no,yes,no,cellular,sep,wed,3,999,1,failure,-3.4,92.379,-29.8,0.768,5017.5,999.0,3,no,6366
6094,,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,6095
4476,56.0,management,married,professional.course,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,1,no,4477
6160,31.0,technician,single,professional.course,no,yes,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,6161
2319,,technician,single,unknown,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,2320
6657,44.0,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,6658
1224,38.0,technician,single,university.degree,no,no,no,cellular,aug,mon,7,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,999.0,0,no,1225
6591,32.0,blue-collar,married,basic.6y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,6592
5383,50.0,services,single,high.school,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,5384
1182,31.0,admin.,single,,no,yes,no,cellular,apr,,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no,1183
2944,53.0,self-employed,married,university.degree,no,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,2945
4493,34.0,blue-collar,married,,no,no,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,4494
706,,technician,single,high.school,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,707
3801,,retired,divorced,basic.4y,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-3.4,92.649,-30.1,0.718,5017.5,999.0,0,no,3802
3197,35.0,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,3198
385,50.0,admin.,married,basic.9y,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,386
2337,47.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,2338
7046,24.0,technician,single,,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,7047
4368,42.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4369
2722,33.0,management,married,,no,no,yes,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,2723
2745,42.0,services,married,high.school,unknown,no,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,2746
3194,29.0,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,3195
3599,36.0,technician,single,university.degree,no,no,no,telephone,may,thu,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,3600
6647,57.0,admin.,married,,no,yes,no,cellular,jul,,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,6648
1254,43.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,1255
7643,47.0,blue-collar,single,,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,yes,7644
1738,42.0,admin.,married,professional.course,no,yes,yes,cellular,may,,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no,1739
745,,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,746
6539,27.0,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,6540
6837,,services,single,,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,6838
781,50.0,self-employed,married,basic.9y,no,yes,no,cellular,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,782
8009,60.0,admin.,married,high.school,no,yes,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,yes,8010
6665,36.0,admin.,married,high.school,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,6666
4034,45.0,services,married,,no,yes,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,999.0,0,no,4035
58,,admin.,divorced,university.degree,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,59
5551,,blue-collar,single,unknown,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,2,no,5552
2181,38.0,admin.,single,university.degree,no,yes,yes,cellular,may,mon,7,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,no,2182
7804,35.0,blue-collar,married,,no,no,no,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,yes,7805
4885,,admin.,married,university.degree,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,999.0,2,no,4886
6961,,management,divorced,,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,6962
418,,management,married,university.degree,no,yes,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,419
3738,38.0,entrepreneur,married,university.degree,unknown,yes,no,cellular,apr,,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,no,3739
5734,31.0,admin.,single,high.school,no,yes,no,telephone,dec,mon,1,999,0,nonexistent,-0.2,92.756,-45.9,3.816,5176.3,999.0,0,no,5735
1321,24.0,admin.,single,high.school,no,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,1322
2341,32.0,services,single,basic.9y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,2342
3603,30.0,blue-collar,married,unknown,unknown,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,3604
134,,blue-collar,married,basic.9y,no,no,no,cellular,mar,fri,2,999,0,nonexistent,-1.8,93.369,-34.8,0.636,5008.7,999.0,0,no,135
5415,29.0,self-employed,single,,no,yes,no,cellular,nov,fri,4,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,999.0,1,no,5416
1874,,housemaid,divorced,,unknown,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1875
4069,21.0,services,single,high.school,no,yes,no,cellular,apr,,3,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,999.0,0,no,4070
7700,56.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,dec,tue,3,6,1,success,-3.0,92.713,-33.0,0.715,5023.5,0.2,2,yes,7701
5673,25.0,admin.,single,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,5674
5114,36.0,services,single,basic.9y,no,no,no,telephone,jun,tue,10,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,5115
3451,38.0,housemaid,married,basic.6y,unknown,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,3452
1816,26.0,services,single,high.school,no,no,no,telephone,aug,mon,1,999,3,failure,-1.7,94.027,-38.3,0.904,4991.6,999.0,12,no,1817
2750,31.0,unemployed,single,,no,yes,no,cellular,may,tue,9,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,2751
7484,33.0,technician,married,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,yes,7485
2578,,blue-collar,married,high.school,no,no,no,cellular,apr,fri,6,999,3,failure,-1.8,93.075,-47.1,1.4,5099.1,999.0,12,no,2579
165,39.0,admin.,married,,no,yes,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,166
5109,54.0,self-employed,married,professional.course,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,5110
630,,unemployed,divorced,basic.4y,no,no,yes,telephone,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,999.0,0,no,631
4106,53.0,retired,married,,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,4107
7085,,admin.,single,university.degree,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,7086
6240,31.0,admin.,single,university.degree,no,yes,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,6241
3353,55.0,admin.,married,university.degree,no,no,no,cellular,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,999.0,3,no,3354
629,34.0,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,630
1667,,self-employed,single,,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,no,1668
111,32.0,services,married,basic.4y,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,112
1785,38.0,blue-collar,single,basic.9y,no,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1786
7220,36.0,admin.,single,,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,2,no,7221
2770,59.0,entrepreneur,married,unknown,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,2771
1295,45.0,admin.,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,1296
5379,33.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,5380
6833,71.0,retired,married,basic.9y,no,no,no,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,999.0,0,no,6834
1406,44.0,technician,married,university.degree,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,no,1407
7770,65.0,retired,married,basic.4y,no,yes,yes,cellular,oct,wed,1,3,3,success,-1.1,94.601,-49.5,0.985,4963.6,0.1,6,yes,7771
1124,24.0,unemployed,single,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1125
7589,25.0,student,single,high.school,no,yes,no,cellular,sep,,3,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,yes,7590
2109,23.0,student,single,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,2110
2454,57.0,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,2455
5396,31.0,technician,single,university.degree,no,yes,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,5397
3984,29.0,admin.,single,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,3985
1850,,services,married,,no,no,yes,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,1851
6818,58.0,entrepreneur,married,,no,no,no,cellular,sep,mon,1,999,2,failure,-1.1,94.199,-37.5,0.882,4963.6,999.0,0,no,6819
2344,,housemaid,divorced,basic.4y,no,no,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999.0,0,no,2345
7627,48.0,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,999.0,0,yes,7628
3447,25.0,admin.,single,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,3448
2995,,retired,married,basic.4y,no,unknown,unknown,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,999.0,0,no,2996
7455,34.0,technician,single,professional.course,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,999.0,1,yes,7456
4864,38.0,services,married,basic.9y,no,unknown,unknown,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,4865
2918,27.0,technician,single,,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,2919
7105,,entrepreneur,married,,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,7106
6508,57.0,retired,single,basic.4y,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,6509
2459,,blue-collar,single,,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,2460
2374,36.0,technician,married,professional.course,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,4,no,2375
5614,27.0,unknown,single,high.school,unknown,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,no,5615
1767,,technician,single,,no,unknown,unknown,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,1768
3248,57.0,entrepreneur,married,basic.9y,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no,3249
2037,46.0,blue-collar,married,,unknown,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,2038
1433,50.0,admin.,married,,no,unknown,unknown,cellular,may,thu,6,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,1,no,1434
7432,48.0,technician,married,unknown,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,yes,7433
6201,32.0,technician,single,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,6202
2039,34.0,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,999.0,3,no,2040
3266,34.0,technician,married,,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,3267
8077,58.0,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,yes,8078
1367,31.0,technician,divorced,,no,unknown,unknown,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,1368
6595,,services,single,high.school,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,6596
8027,30.0,admin.,married,university.degree,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,yes,8028
4090,,admin.,single,,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,4091
2120,37.0,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,2121
3530,,blue-collar,single,basic.4y,no,yes,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,999.0,1,no,3531
459,38.0,services,divorced,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,460
5753,37.0,services,divorced,high.school,unknown,yes,yes,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999.0,2,no,5754
3698,30.0,services,single,high.school,no,no,no,telephone,jun,mon,6,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,3699
636,,management,married,university.degree,no,yes,no,telephone,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,637
6918,37.0,management,married,,unknown,no,no,cellular,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999.0,0,no,6919
2651,,technician,married,professional.course,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,no,2652
3172,,technician,single,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,3173
5815,33.0,blue-collar,married,,no,no,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,5816
2567,,housemaid,married,basic.4y,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,2568
2325,70.0,retired,married,,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,no,2326
5062,55.0,retired,married,basic.4y,unknown,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,5063
8121,64.0,admin.,married,university.degree,no,no,yes,telephone,apr,thu,3,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,0.066666667,4,yes,8122
6703,21.0,student,single,high.school,no,no,no,cellular,aug,,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,999.0,1,no,6704
4123,58.0,services,divorced,high.school,unknown,yes,no,cellular,may,tue,4,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,4124
3075,38.0,management,single,university.degree,no,no,no,telephone,jul,wed,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,3076
5417,,admin.,single,university.degree,no,yes,no,telephone,jun,wed,2,3,1,success,-1.7,94.055,-39.8,0.715,4991.6,0.1,1,no,5418
7467,,services,married,,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.65,5008.7,999.0,0,yes,7468
5333,,admin.,married,high.school,no,no,no,cellular,dec,,2,999,0,nonexistent,-3.0,92.713,-33.0,0.718,5023.5,999.0,0,no,5334
6976,31.0,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,6977
7853,32.0,technician,married,,no,yes,no,cellular,sep,wed,1,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,0.2,2,yes,7854
4054,53.0,unknown,married,unknown,no,no,no,telephone,jun,,18,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,4055
7004,31.0,blue-collar,divorced,high.school,no,no,yes,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,7005
2488,29.0,technician,single,high.school,no,yes,no,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,2489
8060,,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,9,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,yes,8061
3201,,management,married,,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,3202
8041,54.0,management,married,,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,yes,8042
3180,,technician,single,university.degree,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,3181
6412,,technician,single,high.school,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,6413
3437,,management,married,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,3438
3363,38.0,admin.,single,university.degree,no,no,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no,3364
502,34.0,admin.,married,high.school,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,no,503
7190,36.0,blue-collar,married,,no,yes,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,999.0,2,no,7191
6548,31.0,self-employed,single,,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,6549
